transaction_hour,transaction_day,transaction_month,transaction_year,transaction_exact_time,transaction_amount,upi_number,account_holder_name,seller_name,transaction_category,device_type,transaction_status
21,30,9,2024,16689,610.7425752731983,upi1212@bank,User1212,Seller73,Food & Dining,Native App Android,Valid
23,22,3,2024,81459,1268.3565845523376,upi1213@bank,User1213,Seller91,Utilities,Native App Android,Valid
6,29,9,2023,38469,4197.086375478834,upi1214@bank,User1214,Seller48,Travel/Transport,Native App iOS,Fraud
19,4,6,2023,958,166.90161975420983,upi1215@bank,User1215,Seller76,Utilities,Native App iOS,Valid
5,22,7,2024,60012,3437.2559707036776,upi1216@bank,User1216,Seller18,Gaming/Entertainment,Mobile Web,Valid
20,20,12,2024,69074,1692.6357366877387,upi1217@bank,User1217,Seller99,Healthcare,Mobile Web,Valid
23,20,10,2023,60021,64.63741865608405,upi1218@bank,User1218,Seller15,Travel/Transport,Native App Android,Valid
0,15,2,2024,50782,4664.293364994393,upi1219@bank,User1219,Seller44,P2P Transfer,Native App Android,Valid
16,4,11,2023,75519,79.97142913246527,upi1220@bank,User1220,Seller94,Gaming/Entertainment,Native App Android,Valid
10,9,10,2023,59315,1448.1111067623892,upi1221@bank,User1221,Seller45,Groceries,Native App iOS,Valid
21,7,6,2023,24642,100.54814660432999,upi1222@bank,User1222,Seller97,Groceries,Native App Android,Valid
17,19,6,2024,79003,147.72390924364484,upi1223@bank,User1223,Seller36,P2P Transfer,Native App iOS,Valid
20,19,2,2023,205,4364.354375233479,upi1224@bank,User1224,Seller40,Healthcare,Native App Android,Valid
16,6,2,2023,12442,2903.377831178453,upi1225@bank,User1225,Seller51,P2P Transfer,Native App iOS,Valid
6,6,2,2024,5691,438.65461798998547,upi1226@bank,User1226,Seller30,Electronics,Native App iOS,Valid
16,20,10,2024,38909,1937.6325872999194,upi1227@bank,User1227,Seller26,Groceries,Native App Android,Valid
19,15,12,2024,19504,3166.366878719453,upi1228@bank,User1228,Seller85,Gaming/Entertainment,Native App iOS,Valid
8,15,1,2023,64270,4407.120757008521,upi1229@bank,User1229,Seller31,Utilities,Native App Android,Valid
16,25,5,2024,58051,1263.377772555,upi1230@bank,User1230,Seller56,P2P Transfer,Native App Android,Valid
19,20,8,2024,38798,4555.782568637153,upi1231@bank,User1231,Seller61,Healthcare,Native App Android,Valid
21,9,2,2023,49330,1417.9437573236044,upi1232@bank,User1232,Seller17,Gaming/Entertainment,Native App Android,Valid
21,4,5,2023,78919,2330.96652565838,upi1233@bank,User1233,Seller81,Healthcare,Native App iOS,Valid
7,18,12,2023,82032,7729.263774662399,upi1234@bank,User1234,Seller98,Utilities,Native App Android,Valid
16,18,8,2023,41716,538.2487773160226,upi1235@bank,User1235,Seller24,Travel/Transport,Native App iOS,Valid
6,5,10,2024,74624,369.09913653639626,upi1236@bank,User1236,Seller97,Utilities,Desktop Web,Valid
0,20,5,2023,46982,837.1579149098734,upi1237@bank,User1237,Seller4,Healthcare,Native App Android,Valid
12,23,2,2024,27444,359.20815949193917,upi1238@bank,User1238,Seller9,Groceries,Mobile Web,Valid
22,30,3,2023,24734,668.6050402922729,upi1239@bank,User1239,Seller2,Travel/Transport,Mobile Web,Valid
18,11,6,2023,41745,2717.2441764202226,upi1240@bank,User1240,Seller35,Gaming/Entertainment,Mobile Web,Valid
23,5,11,2024,34571,1298.3525959290273,upi1241@bank,User1241,Seller38,Utilities,Mobile Web,Valid
18,22,11,2024,15389,940.1394052407518,upi1242@bank,User1242,Seller45,Electronics,Native App iOS,Valid
16,26,5,2024,84218,920.0242389586214,upi1243@bank,User1243,Seller15,Electronics,Native App Android,Valid
12,4,11,2023,45038,432.6585796893514,upi1244@bank,User1244,Seller42,Groceries,Native App iOS,Valid
15,29,4,2023,72795,1186.2831893942885,upi1245@bank,User1245,Seller3,Gaming/Entertainment,Mobile Web,Valid
7,12,4,2024,45168,1959.7157628953653,upi1246@bank,User1246,Seller31,Electronics,Native App Android,Valid
18,2,5,2024,78082,299.68124351512756,upi1247@bank,User1247,Seller52,P2P Transfer,Native App Android,Failed
17,13,2,2023,67690,7210.022531355578,upi1248@bank,User1248,Seller41,Travel/Transport,Native App Android,Valid
0,10,9,2024,74302,1171.3899431735126,upi1249@bank,User1249,Seller57,Groceries,Mobile Web,Valid
13,9,2,2024,11230,5911.520483553055,upi1250@bank,User1250,Seller42,Travel/Transport,Native App iOS,Valid
18,10,10,2023,83301,289.26309057425965,upi1251@bank,User1251,Seller53,Gaming/Entertainment,Native App iOS,Valid
14,7,2,2024,5902,2915.288185694036,upi1252@bank,User1252,Seller56,Healthcare,Mobile Web,Valid
17,4,10,2023,66758,1922.7752146305547,upi1253@bank,User1253,Seller87,Utilities,Native App iOS,Fraud
1,19,9,2023,27050,3430.3094224772462,upi1254@bank,User1254,Seller76,P2P Transfer,Native App Android,Valid
21,10,3,2023,74586,1835.973954145961,upi1255@bank,User1255,Seller72,Groceries,Native App Android,Valid
16,30,10,2024,69110,6584.863534987625,upi1256@bank,User1256,Seller53,Utilities,Native App iOS,Failed
17,3,7,2024,76693,1971.988234271018,upi1257@bank,User1257,Seller85,Utilities,Desktop Web,Valid
5,25,4,2024,19575,3070.5553329205604,upi1258@bank,User1258,Seller85,Utilities,Native App iOS,Valid
18,21,6,2024,58940,4200.624005559855,upi1259@bank,User1259,Seller32,Utilities,Mobile Web,Failed
3,29,4,2023,40244,2507.6113222941462,upi1260@bank,User1260,Seller81,Utilities,POS Terminal,Valid
0,19,10,2023,83481,1485.6694520764104,upi1261@bank,User1261,Seller54,Groceries,Native App iOS,Valid
7,21,7,2024,14962,637.1544440858557,upi1262@bank,User1262,Seller37,Electronics,Native App Android,Valid
22,2,1,2024,77332,3855.0568532382376,upi1263@bank,User1263,Seller88,Utilities,POS Terminal,Valid
6,27,3,2024,24450,1310.0782211317232,upi1264@bank,User1264,Seller8,Healthcare,Native App iOS,Valid
2,20,3,2024,53494,1938.899037449166,upi1265@bank,User1265,Seller82,Healthcare,Native App iOS,Failed
9,10,1,2023,45037,165.08248490249946,upi1266@bank,User1266,Seller11,P2P Transfer,Native App iOS,Valid
9,2,6,2024,83040,1375.7276168733376,upi1267@bank,User1267,Seller54,Groceries,Native App Android,Valid
18,2,11,2023,30041,2395.7007959248895,upi1268@bank,User1268,Seller60,Food & Dining,Native App iOS,Valid
13,28,9,2024,10715,1754.4857881613482,upi1269@bank,User1269,Seller10,Electronics,Mobile Web,Valid
1,24,8,2024,21803,1190.4258244541093,upi1270@bank,User1270,Seller90,P2P Transfer,POS Terminal,Valid
0,17,11,2024,68906,505.730074206408,upi1271@bank,User1271,Seller70,Healthcare,Native App Android,Valid
22,16,7,2023,61726,741.1716493974054,upi1272@bank,User1272,Seller81,Utilities,Native App iOS,Valid
22,16,10,2024,1908,2412.1123337874956,upi1273@bank,User1273,Seller87,Groceries,Native App Android,Valid
17,14,8,2023,37075,507.69706985291384,upi1274@bank,User1274,Seller42,Groceries,Native App iOS,Valid
6,7,6,2023,64587,1944.2762097018303,upi1275@bank,User1275,Seller37,Utilities,Native App Android,Valid
7,21,9,2024,53648,1781.9167092034859,upi1276@bank,User1276,Seller92,Healthcare,Native App Android,Valid
0,11,3,2023,21134,7041.143223808207,upi1277@bank,User1277,Seller80,P2P Transfer,Native App iOS,Valid
22,24,10,2023,56143,125.41499427186325,upi1278@bank,User1278,Seller76,Groceries,Mobile Web,Valid
2,1,10,2023,69123,228.85321595033258,upi1279@bank,User1279,Seller58,Travel/Transport,Native App Android,Valid
23,11,9,2024,45153,1410.777469732878,upi1280@bank,User1280,Seller85,Healthcare,Native App Android,Valid
22,23,4,2023,2413,1497.7842127170807,upi1281@bank,User1281,Seller59,Healthcare,Native App Android,Valid
7,21,7,2023,22555,81.4932838961031,upi1282@bank,User1282,Seller24,Electronics,Native App Android,Valid
21,4,9,2024,10952,3495.738820370375,upi1283@bank,User1283,Seller28,P2P Transfer,Native App Android,Valid
14,7,2,2024,68993,1365.2989420734048,upi1284@bank,User1284,Seller37,Healthcare,Native App Android,Valid
4,26,2,2023,74000,851.2654687367426,upi1285@bank,User1285,Seller21,Gaming/Entertainment,Native App iOS,Valid
2,15,9,2023,66686,767.9565368909745,upi1286@bank,User1286,Seller33,Utilities,Desktop Web,Valid
18,18,12,2023,32264,3952.430017068017,upi1287@bank,User1287,Seller2,Gaming/Entertainment,Native App iOS,Valid
0,12,3,2023,47553,438.1359018065368,upi1288@bank,User1288,Seller83,Healthcare,Mobile Web,Valid
14,17,9,2024,54359,349.70155839170275,upi1289@bank,User1289,Seller28,Gaming/Entertainment,Native App iOS,Valid
7,1,5,2024,9808,479.5078082090797,upi1290@bank,User1290,Seller15,P2P Transfer,Native App Android,Valid
1,11,6,2023,52330,1961.7787637826682,upi1291@bank,User1291,Seller1,Gaming/Entertainment,Native App iOS,Valid
2,28,2,2024,38345,3331.2849751817675,upi1292@bank,User1292,Seller28,Travel/Transport,Native App Android,Valid
23,1,8,2023,69617,803.8787430215717,upi1293@bank,User1293,Seller50,Healthcare,Mobile Web,Valid
13,15,11,2024,39222,381.0187669713021,upi1294@bank,User1294,Seller35,P2P Transfer,Native App iOS,Failed
23,28,9,2024,57755,469.40562486585753,upi1295@bank,User1295,Seller96,Healthcare,Native App Android,Valid
13,21,2,2023,8933,1930.876757084402,upi1296@bank,User1296,Seller28,Food & Dining,Native App iOS,Fraud
10,10,6,2023,68207,564.8192623651374,upi1297@bank,User1297,Seller9,Gaming/Entertainment,Native App iOS,Valid
15,7,6,2023,43739,4195.703653123789,upi1298@bank,User1298,Seller24,Gaming/Entertainment,Native App Android,Valid
3,2,8,2023,47738,219.38723424824983,upi1299@bank,User1299,Seller63,Utilities,Native App iOS,Valid
19,10,10,2024,84544,65.80796228901663,upi1300@bank,User1300,Seller4,Electronics,Native App Android,Valid
4,24,12,2024,21883,185.06023663162472,upi1301@bank,User1301,Seller56,Utilities,Mobile Web,Valid
21,4,5,2023,43401,3736.975915020101,upi1302@bank,User1302,Seller41,Food & Dining,Native App Android,Valid
20,12,9,2024,15380,2106.6824451955804,upi1303@bank,User1303,Seller67,Utilities,Native App Android,Valid
13,19,1,2024,18212,6328.047812871067,upi1304@bank,User1304,Seller48,Utilities,Mobile Web,Failed
22,26,9,2023,28174,819.839655116504,upi1305@bank,User1305,Seller86,Electronics,Native App Android,Valid
15,11,10,2023,6861,478.23625633233695,upi1306@bank,User1306,Seller58,Gaming/Entertainment,Native App Android,Valid
17,8,7,2024,6094,1650.959677912747,upi1307@bank,User1307,Seller39,Food & Dining,Mobile Web,Valid
6,18,4,2023,51319,1543.6375335164928,upi1308@bank,User1308,Seller25,Utilities,Native App iOS,Valid
9,11,3,2023,46728,1788.1975510073416,upi1309@bank,User1309,Seller60,Travel/Transport,Mobile Web,Valid
6,11,10,2024,24363,853.9920758588868,upi1310@bank,User1310,Seller86,Healthcare,Native App Android,Valid
0,13,11,2024,39300,11.828791289258636,upi1311@bank,User1311,Seller47,Utilities,Native App Android,Valid
22,3,6,2023,54808,71.31995831169466,upi1312@bank,User1312,Seller98,Groceries,Mobile Web,Valid
20,12,12,2024,5943,2180.255536978493,upi1313@bank,User1313,Seller61,Utilities,POS Terminal,Valid
18,3,1,2023,80105,1481.5598318701864,upi1314@bank,User1314,Seller84,Electronics,Native App iOS,Valid
15,10,3,2023,42616,3440.864756399208,upi1315@bank,User1315,Seller27,Groceries,Native App iOS,Valid
18,27,2,2024,74329,714.5212559414258,upi1316@bank,User1316,Seller96,Travel/Transport,Native App Android,Valid
3,17,11,2024,25287,3379.910702220203,upi1317@bank,User1317,Seller42,Healthcare,Native App iOS,Valid
17,22,9,2023,33971,1108.4804713612764,upi1318@bank,User1318,Seller52,Travel/Transport,POS Terminal,Valid
1,2,3,2023,56152,203.39753508781624,upi1319@bank,User1319,Seller93,Travel/Transport,Native App Android,Valid
0,17,2,2023,42351,7625.402003042612,upi1320@bank,User1320,Seller48,Food & Dining,Native App Android,Valid
14,16,4,2024,60040,1434.6171780250725,upi1321@bank,User1321,Seller32,Travel/Transport,Native App Android,Valid
4,2,2,2023,60616,1985.6876878460068,upi1322@bank,User1322,Seller24,P2P Transfer,POS Terminal,Valid
19,28,1,2024,23897,2222.1625274154962,upi1323@bank,User1323,Seller3,Electronics,Native App Android,Valid
10,22,6,2023,23010,900.1267357117698,upi1324@bank,User1324,Seller27,Food & Dining,Native App iOS,Valid
9,30,10,2024,40154,2752.912388853475,upi1325@bank,User1325,Seller73,Groceries,Mobile Web,Valid
1,20,8,2023,20114,4084.5453311491474,upi1326@bank,User1326,Seller40,P2P Transfer,Desktop Web,Valid
2,6,10,2024,19050,979.3908163864761,upi1327@bank,User1327,Seller23,Food & Dining,Native App Android,Valid
22,28,10,2023,21125,2140.054833502331,upi1328@bank,User1328,Seller7,Electronics,Native App iOS,Fraud
22,25,2,2023,50396,2830.4070584110145,upi1329@bank,User1329,Seller81,Groceries,Native App iOS,Valid
11,29,9,2023,44846,421.7529452836179,upi1330@bank,User1330,Seller37,Electronics,Native App Android,Fraud
19,10,3,2023,20396,808.7196914593454,upi1331@bank,User1331,Seller7,Electronics,Native App iOS,Valid
4,28,8,2024,38973,230.36349823276416,upi1332@bank,User1332,Seller94,Groceries,Native App iOS,Valid
4,10,12,2024,23574,1843.6543808724155,upi1333@bank,User1333,Seller77,Travel/Transport,Native App Android,Valid
5,8,8,2024,13869,3228.274833863171,upi1334@bank,User1334,Seller82,Utilities,Native App Android,Valid
8,1,3,2024,66194,1887.522513583166,upi1335@bank,User1335,Seller95,Electronics,Mobile Web,Failed
1,13,3,2024,62167,396.37470541196524,upi1336@bank,User1336,Seller22,Travel/Transport,Native App Android,Valid
20,24,12,2023,56147,1580.9401295060607,upi1337@bank,User1337,Seller78,Healthcare,POS Terminal,Valid
11,9,6,2024,12122,3602.821569721546,upi1338@bank,User1338,Seller82,Groceries,Native App Android,Valid
2,22,1,2024,43827,721.1502110336638,upi1339@bank,User1339,Seller99,Electronics,Native App iOS,Valid
19,10,4,2024,13335,3575.3536561528367,upi1340@bank,User1340,Seller17,Utilities,Mobile Web,Valid
21,15,1,2024,63576,3070.733231198565,upi1341@bank,User1341,Seller19,Healthcare,Native App Android,Valid
11,5,3,2023,21677,43.96124279547034,upi1342@bank,User1342,Seller95,Groceries,Mobile Web,Valid
23,22,9,2023,28223,547.4395059734247,upi1343@bank,User1343,Seller39,Gaming/Entertainment,Native App Android,Failed
16,16,5,2023,29814,1565.8917386556222,upi1344@bank,User1344,Seller36,Food & Dining,Mobile Web,Valid
9,13,12,2023,83611,2528.9845676431237,upi1345@bank,User1345,Seller15,Food & Dining,Native App iOS,Valid
23,22,5,2024,43185,4249.388770071399,upi1346@bank,User1346,Seller63,Gaming/Entertainment,Native App Android,Valid
13,25,11,2024,76794,2049.1015512511735,upi1347@bank,User1347,Seller29,Travel/Transport,Native App iOS,Valid
22,20,4,2023,75675,957.182139989883,upi1348@bank,User1348,Seller60,Food & Dining,Native App Android,Valid
16,18,3,2023,42325,408.2197105548146,upi1349@bank,User1349,Seller56,P2P Transfer,Desktop Web,Valid
17,11,5,2024,40503,2854.531529122468,upi1350@bank,User1350,Seller40,Gaming/Entertainment,Native App iOS,Valid
18,27,11,2024,19514,463.3132683000105,upi1351@bank,User1351,Seller16,Electronics,Mobile Web,Valid
16,9,4,2023,56196,2377.7120906830246,upi1352@bank,User1352,Seller33,Electronics,Native App Android,Valid
13,16,8,2023,20917,399.8592271697401,upi1353@bank,User1353,Seller89,Groceries,Mobile Web,Valid
8,2,4,2023,54699,190.93885564805714,upi1354@bank,User1354,Seller16,P2P Transfer,Native App Android,Valid
7,26,11,2023,50119,578.3002288807054,upi1355@bank,User1355,Seller30,Electronics,Native App Android,Valid
1,25,12,2024,83324,670.7491340322815,upi1356@bank,User1356,Seller98,Groceries,Desktop Web,Valid
12,2,8,2024,25061,2083.7596932203433,upi1357@bank,User1357,Seller66,Utilities,Native App Android,Valid
6,12,6,2024,9947,350.81113751623155,upi1358@bank,User1358,Seller44,Electronics,Native App iOS,Valid
8,8,12,2023,81080,5327.308296311743,upi1359@bank,User1359,Seller38,Travel/Transport,Native App Android,Valid
21,9,11,2024,85550,1616.4952237781833,upi1360@bank,User1360,Seller51,Electronics,Mobile Web,Valid
21,12,5,2024,80331,1350.3462945855415,upi1361@bank,User1361,Seller60,Utilities,Native App iOS,Valid
10,26,4,2023,32632,1140.7780226236632,upi1362@bank,User1362,Seller18,Utilities,Native App Android,Failed
13,9,4,2023,19352,1672.1945955063377,upi1363@bank,User1363,Seller5,Electronics,Native App iOS,Valid
3,10,12,2023,23653,45.405470102705465,upi1364@bank,User1364,Seller40,Utilities,Mobile Web,Valid
12,25,4,2023,67115,9227.690325876436,upi1365@bank,User1365,Seller6,Groceries,Native App iOS,Valid
1,2,11,2023,43755,1630.7398069923815,upi1366@bank,User1366,Seller76,Electronics,Native App iOS,Valid
22,16,9,2023,71988,71.65854563933324,upi1367@bank,User1367,Seller12,Electronics,Native App iOS,Valid
4,20,4,2024,37921,1783.0869961832902,upi1368@bank,User1368,Seller12,Food & Dining,Native App iOS,Valid
10,7,12,2024,59003,1149.2311020364264,upi1369@bank,User1369,Seller73,Travel/Transport,Native App Android,Valid
5,28,9,2024,80876,48.66263389714391,upi1370@bank,User1370,Seller22,Electronics,Mobile Web,Valid
17,2,10,2024,46668,5165.358775359527,upi1371@bank,User1371,Seller49,Healthcare,Mobile Web,Failed
20,1,6,2024,55175,21.246195809460268,upi1372@bank,User1372,Seller50,Food & Dining,Native App Android,Valid
9,19,10,2024,47738,1724.8918558842963,upi1373@bank,User1373,Seller80,Utilities,Native App Android,Valid
3,28,7,2023,53452,6529.355167919632,upi1374@bank,User1374,Seller4,Travel/Transport,Native App iOS,Valid
8,4,12,2023,68323,542.5796502315314,upi1375@bank,User1375,Seller50,Travel/Transport,Mobile Web,Valid
5,24,10,2023,46149,586.5395069939,upi1376@bank,User1376,Seller3,Utilities,Desktop Web,Valid
1,22,3,2024,15839,0.8464362086031751,upi1377@bank,User1377,Seller16,Groceries,Desktop Web,Valid
16,27,8,2024,2155,137.309797186694,upi1378@bank,User1378,Seller14,Gaming/Entertainment,Native App iOS,Valid
4,2,3,2023,7019,91.85419762258229,upi1379@bank,User1379,Seller64,Gaming/Entertainment,Desktop Web,Failed
5,25,1,2023,54512,3459.3310587868878,upi1380@bank,User1380,Seller41,Food & Dining,Native App iOS,Valid
11,14,10,2023,61690,3624.792744997163,upi1381@bank,User1381,Seller68,Electronics,Native App Android,Valid
22,2,12,2023,86150,2594.370988155766,upi1382@bank,User1382,Seller59,Food & Dining,Native App iOS,Valid
20,29,5,2023,26190,870.0299094574357,upi1383@bank,User1383,Seller2,Utilities,Native App iOS,Failed
9,15,2,2024,10928,3443.5839844018524,upi1384@bank,User1384,Seller10,Utilities,Mobile Web,Valid
21,12,10,2024,48425,1552.0774724193748,upi1385@bank,User1385,Seller75,Healthcare,Mobile Web,Valid
20,5,6,2024,74134,725.7030351719884,upi1386@bank,User1386,Seller90,Gaming/Entertainment,Native App Android,Valid
5,28,10,2023,86117,1149.934737443785,upi1387@bank,User1387,Seller26,Groceries,Mobile Web,Valid
7,20,9,2024,48974,136.06046245026226,upi1388@bank,User1388,Seller4,Gaming/Entertainment,POS Terminal,Failed
1,29,1,2023,47796,5797.526459030828,upi1389@bank,User1389,Seller90,Travel/Transport,Native App Android,Valid
11,7,4,2024,48743,1930.523015803014,upi1390@bank,User1390,Seller28,Travel/Transport,Native App Android,Valid
12,24,1,2023,79455,2627.829411346532,upi1391@bank,User1391,Seller2,Utilities,Mobile Web,Valid
20,21,1,2023,70035,2257.627824144665,upi1392@bank,User1392,Seller66,Food & Dining,Native App Android,Fraud
6,10,8,2024,37677,2203.7350696006256,upi1393@bank,User1393,Seller16,Travel/Transport,Native App Android,Valid
9,14,11,2024,56321,34.82338613192516,upi1394@bank,User1394,Seller57,Healthcare,Mobile Web,Valid
12,14,2,2024,58973,1490.4448444818383,upi1395@bank,User1395,Seller23,Healthcare,POS Terminal,Valid
